track_name,artist_name,artist_genre,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id
Thru Your Phone,Cardi B,"['dance_pop', 'pop', 'pop_rap', 'rap']",74,0.837,0.549,0,-5.722,1,0.167,0.17,0.0,0.057,0.209,121.954,74cVJfmK18rhWnscIpGXjt
Babydoll,Dominic Fike,"['alternative_pop_rock', 'pop']",75,0.762,0.604,7,-5.296,0,0.11,0.114,0.0,0.0271,0.847,168.007,7yNf9YjeO5JXUE3JEBgnYc
UCLA,RL Grime,"['bass_trap', 'edm', 'electro_house', 'electronic_trap', 'electropop', 'pop_dance']",74,0.536,0.879,1,-3.019,1,0.0621,0.0742,0.0,0.0847,0.334,140.137,3OaunNUlXXs5e2PXtNAzzG
A BOY IS A GUN*,"Tyler, The Creator","['hip_hop', 'rap']",74,0.417,0.689,2,-8.302,0,0.178,0.575,0.0,0.496,0.505,79.568,1nXZnTALNXiPlvXotqHm66
Rainbow,Kacey Musgraves,"['contemporary_country', 'country_dawn', 'pop', 'texas_country']",74,0.581,0.197,3,-7.697,1,0.0329,0.88,0.0,0.107,0.349,130.367,79qxwHypONUt3AFq0WPpT9
Build a Bitch,Bella Poarch,['modern_alternative_pop'],82,0.855,0.463,3,-7.454,1,0.0367,0.217,1.77e-05,0.347,0.866,102.931,7BoobGhD4x5K96Me0hqC8Q
I Hope You’re Happy Now,Carly Pearce,"['contemporary_country', 'country', 'country_pop']",72,0.591,0.815,10,-4.725,1,0.0366,0.168,8.68e-06,0.142,0.306,118.024,0Al3wN3keprGTSgG8NBwjr
YAE ENERGY,Lil Yachty,"['atl_hip_hop', 'hip_hop', 'melodic_rap', 'rap', 'trap', 'underground_hip_hop', 'viral_rap']",73,0.877,0.617,11,-6.2,0,0.303,0.0378,0.0,0.263,0.484,136.01,6og219WwSl2pU7oXyXfRMe
NUMB,XXXTENTACION,"['emo_rap', 'miami_hip_hop']",78,0.414,0.416,11,-8.024,0,0.0251,0.1,0.179,0.131,0.196,159.91,01TnVDiet1DFTsyWKUKovl
CITY OF ANGELS,24kGoldn,"['cali_rap', 'pop_rap']",77,0.686,0.541,0,-4.993,0,0.0493,0.042,0.0,0.0675,0.724,120.082,6ap9lSRJ0iLriGLqoJ44cq
No Auto Durk,Only The Family,"['chicago_rap', 'trap']",72,0.765,0.553,11,-7.116,0,0.358,0.00822,0.0,0.206,0.565,154.971,4VcPtoOpK3oBMDZJ9Ptp9f
Pretty Boy,The Neighbourhood,"['modern_alternative_rock', 'modern_rock', 'pop']",76,0.578,0.386,6,-11.464,1,0.0278,0.208,0.0453,0.307,0.569,154.902,7IL8PSVwLOJxqYne6azxQv
I Wish Grandpas Never Died,Riley Green,"['contemporary_country', 'country_road']",72,0.445,0.492,6,-5.717,1,0.0294,0.036,0.0,0.122,0.24,148.013,7Dxes6VnfbZYV0S2QTnVuT
Mente Positiva,Junior H,"['corridos_tumbados', 'nuevo_regional_mexicano', 'regional_mexican', 'sierreno']",78,0.576,0.604,5,-7.558,0,0.047,0.27,0.0,0.176,0.734,99.746,3WQilym5Vi4ypxb70vx0eY
Cúrame,Rauw Alejandro,"['puerto_rican_pop', 'trap_latino']",86,0.765,0.625,9,-3.599,0,0.0548,0.584,0.00111,0.112,0.262,102.101,1FlL8ycld6uVDDyhV7P5FA
One Way!,Autumn!,"['glitchcore', 'plugg', 'pluggnb', 'vapor_trap']",72,0.524,0.306,0,-12.153,1,0.0376,0.0323,0.000339,0.11,0.255,138.34,2659CRCrqaXCaYBMtKrdYi
Cry Your Heart Out,Adele,"['british_soul', 'pop', 'pop_soul', 'uk_pop']",78,0.756,0.713,7,-6.917,1,0.102,0.523,3.35e-06,0.248,0.59,125.064,09u787BYeYIGd2mFIJ505t
Una Nota,J Balvin,"['latin', 'reggaeton', 'reggaeton_colombiano', 'trap_latino']",85,0.662,0.788,3,-4.55,0,0.205,0.0191,0.0,0.0559,0.711,179.876,7iqOIHHEmu6Vhw25GgQ2eA
God's Country,Blake Shelton,"['contemporary_country', 'country', 'country_road', 'oklahoma_country']",73,0.538,0.752,10,-5.106,1,0.0396,0.0608,5.39e-06,0.118,0.217,139.984,1dyxS3YzBbL0t8rEVwVQ1K
Ruthless (Nice Guys Always Finish Last),MarMar Oso,['pop_r&b'],76,0.724,0.269,5,-15.465,1,0.0456,0.388,0.0,0.0808,0.866,86.042,6HeCk6yewXH7WO4D93eub9
Famous Friends,Chris Young,"['contemporary_country', 'country', 'country_road', 'modern_country_rock']",72,0.533,0.855,6,-2.901,1,0.0356,0.0553,0.0,0.335,0.64,102.017,4iXDn9pu5Q9sxv45vE8Lak
P2,Lil Uzi Vert,"['melodic_rap', 'philly_rap', 'rap', 'trap']",75,0.775,0.72,11,-5.353,0,0.193,0.0236,0.0,0.114,0.49,155.086,3kW4z2pIj5VY5fLjBrMRL5
No Me Conoce - Remix,Jhay Cortez,"['latin', 'reggaeton', 'trap_latino']",81,0.806,0.786,10,-3.831,0,0.0741,0.145,0.0,0.0935,0.58,91.973,4R8BJggjosTswLxtkw8V7P
You should be sad,Halsey,"['dance_pop', 'electropop', 'etherpop', 'indie_poptimism', 'pop']",77,0.591,0.585,2,-6.35,1,0.0277,0.143,0.0,0.109,0.324,110.94,7lidXGPXPYLNThITAOTlkK
Welcome to Wonderland,Anson Seabra,"['alt_z', 'gen_z_singer-songwriter', 'pop']",79,0.703,0.179,4,-10.906,1,0.0366,0.949,0.0,0.102,0.346,97.427,3JfHYZKy5JmE5Fv4gDTCiz
Heart On Fire,Eric Church,"['contemporary_country', 'country', 'country_road', 'modern_country_rock']",72,0.653,0.927,8,-4.699,1,0.0289,0.0352,4.47e-05,0.0966,0.894,119.97,0ysCB1Jg4hli0XlEWlipo7
Champion (feat. Travis Scott),NAV,"['canadian_hip_hop', 'canadian_trap', 'hip_hop', 'melodic_rap', 'rap', 'toronto_rap', 'trap']",76,0.642,0.782,5,-3.395,0,0.0477,0.381,0.0,0.108,0.396,162.005,6nO3tr47nr2P7f3hXb8JIo
HACIENDO QUE ME AMAS,Bad Bunny,"['latin', 'reggaeton', 'trap_latino']",83,0.584,0.411,10,-7.147,0,0.0838,0.869,4.47e-05,0.0955,0.412,169.934,26QApq0cuO9brJigr0C0W4
Love All (with JAY-Z),Drake,"['canadian_hip_hop', 'canadian_pop', 'hip_hop', 'rap', 'toronto_rap']",76,0.73,0.576,2,-5.442,1,0.287,0.354,3.59e-05,0.15,0.155,92.131,4VCbgIdr8ptegWeJpqLVHH
New Light,John Mayer,"['neo_mellow', 'pop_rock', 'singer-songwriter']",79,0.826,0.694,7,-7.862,1,0.0315,0.316,0.0285,0.074,0.852,123.932,4T6FWA703h6H7zk1FoSARw
Mixed Personalities (feat. Kanye West),YNW Melly,"['melodic_rap', 'trap']",74,0.661,0.44,2,-9.104,1,0.0803,0.457,0.0,0.128,0.352,149.937,6vWEAOUSxohKxhp0K1BsxL
Insane,Summer Walker,"['pop', 'r&b']",74,0.39,0.607,3,-8.056,1,0.303,0.632,0.000162,0.138,0.347,161.625,3pcxxaUxAMSfz2zgetHydD
FEEL NOTHING,The Plot In You,"['melodic_metalcore', 'metalcore']",79,0.448,0.825,4,-5.307,0,0.0621,0.00353,0.0,0.108,0.226,144.17,4xDwCYhobDehSBGUmd5H6Y
Mad bout that,Yeat,['pluggnb'],73,0.601,0.537,2,-9.143,1,0.115,0.0339,0.0,0.137,0.228,140.221,7nZwBbH8F8FqArrVIe8Zl4
El Güero (Feat. Marca MP),Grupo Firme,"['norteno', 'nuevo_regional_mexicano', 'regional_mexican', 'sierreno']",78,0.625,0.554,10,-5.531,1,0.0618,0.417,0.0,0.305,0.846,111.911,2MeEuwplwbbjZ7hxRI6viw
Real As It Gets (feat. EST Gee),Lil Baby,"['atl_hip_hop', 'atl_trap', 'rap', 'trap']",73,0.779,0.705,6,-5.891,0,0.163,0.00471,0.0,0.0971,0.196,140.005,7eX3um6NpOQKWJMGCi97XD
Wicked Witch,Nardo Wick,"['florida_rap', 'rap', 'trap']",72,0.68,0.638,11,-7.592,1,0.325,0.00257,0.00196,0.122,0.322,150.033,6TNkJPyBho8mQE6IziibHu
Come Over (Again),Crawlers,['warrington_indie'],77,0.498,0.713,2,-7.738,1,0.0278,0.00393,0.0,0.0675,0.235,93.018,4PDJDIdWxNN1AlnbrKkoPf
I Don't Do Drugs (feat. Ariana Grande),Doja Cat,"['dance_pop', 'pop']",77,0.683,0.615,5,-5.737,1,0.0966,0.222,8.25e-06,0.154,0.45,77.014,0FFsgUoFibYISzMxuGS61W
No Lie,Sean Paul,"['dance_pop', 'dancehall', 'pop', 'pop_rap']",87,0.742,0.882,7,-2.862,1,0.117,0.0466,0.0,0.206,0.463,102.04,48QmG1dfvMuYLxMPt7KSRA
STARGAZING,Travis Scott,"['rap', 'slap_house']",78,0.487,0.789,8,-3.69,1,0.044,0.00947,4.05e-06,0.189,0.0564,150.007,7wBJfHzpfI3032CSD7CE2m
see you later (ten years),Jenna Raine,['alt_z'],77,0.584,0.454,1,-6.372,1,0.0301,0.247,0.0,0.151,0.253,86.102,5elofKuRmgZmCVImWT6JtE
